"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0T9M0","2019-10-01 05:00:00","92.000","310.000","5.100","24.500","0.900","991.100","","0.000","11.200","333.000","","24.500","","23.300",""
"C0K430","2019-10-01 05:00:00","30.000","332.000","2.400","24.000","0.890","1004.100","","0.000","9.100","309.000","","25.700","","24.000",""
"C0Z170","2019-10-01 05:00:00","199.000","0.000","0.000","21.800","0.990","981.000","","0.000","-99.000","-99.000","-99.000","22.400","","21.600",""
"C0Z100","2019-10-01 05:00:00","36.000","230.000","0.300","23.100","0.980","998.500","","0.000","-99.000","-99.000","-99.000","23.600","","23.100",""
"C0U710","2019-10-01 05:00:00","1942.000","268.000","1.400","13.500","0.990","801.500","","2.000","-99.000","-99.000","-99.000","13.900","","13.200",""
"C0SA30","2019-10-01 05:00:00","92.000","298.000","1.700","24.500","0.830","991.100","","0.000","-99.000","-99.000","-99.000","24.700","","23.800",""
"C0V500","2019-10-01 05:00:00","6.000","356.000","2.200","26.200","0.860","1004.300","","0.500","9.900","16.000","","26.900","","25.300",""
"CM0160","2019-10-01 05:00:00","196.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0V350","2019-10-01 05:00:00","36.000","322.000","2.600","24.800","0.900","1003.200","","0.000","10.000","354.000","","25.800","","24.700",""
"C0W120","2019-10-01 05:00:00","58.000","323.000","5.800","25.500","0.720","1000.700","","0.000","-99.000","-99.000","-99.000","25.500","","24.400",""
"C0R470","2019-10-01 05:00:00","103.000","24.000","0.400","24.200","0.990","995.200","","1.000","-99.000","-99.000","-99.000","25.300","","24.200",""
"C0M770","2019-10-01 05:00:00","164.000","347.000","2.200","23.000","1.000","987.800","","13.000","-99.000","-99.000","-99.000","23.900","","22.400",""
"C0S930","2019-10-01 05:00:00","248.000","35.000","0.900","22.000","0.940","974.000","","0.000","-99.000","-99.000","-99.000","22.100","","21.300",""
"C0F9Y0","2019-10-01 05:00:00","3313.000","294.000","2.400","7.400","1.000","681.900","","0.000","8.600","299.000","","7.900","","7.400",""
"C0E790","2019-10-01 05:00:00","344.000","326.000","1.400","22.600","1.000","966.800","","14.500","-99.000","-99.000","-99.000","22.900","","21.900",""
"C0O810","2019-10-01 05:00:00","161.000","32.000","1.400","23.500","0.990","991.100","","5.000","8.500","15.000","","24.900","","23.300",""
"C0R520","2019-10-01 05:00:00","18.000","347.000","4.000","25.500","0.880","1004.000","","0.000","10.500","320.000","","26.200","","25.400",""
"C0G880","2019-10-01 05:00:00","92.000","259.000","0.500","23.300","0.960","996.400","","17.500","-99.000","-99.000","-99.000","24.400","","23.100",""
"C0X270","2019-10-01 05:00:00","33.000","354.000","1.800","24.000","1.000","1004.100","","1.000","-99.000","-99.000","-99.000","24.300","","23.500",""
"C0R260","2019-10-01 05:00:00","76.000","360.000","1.900","24.700","0.900","996.700","","0.000","-99.000","-99.000","-99.000","25.500","","24.600",""
"C0U950","2019-10-01 05:00:00","1012.000","263.000","3.300","18.300","1.000","892.400","","17.500","14.300","276.000","","18.500","","17.800",""
"C0S980","2019-10-01 05:00:00","901.000","266.000","1.300","21.500","0.860","903.800","","0.000","8.600","294.000","","22.500","","21.400",""
"C0X110","2019-10-01 05:00:00","20.000","2.000","4.800","25.900","0.900","1004.500","","0.000","10.700","5.000","","26.600","","25.700",""
"C0AG90","2019-10-01 05:00:00","25.000","258.000","2.700","24.100","0.940","1001.400","","10.500","8.200","275.000","","24.700","","24.100",""
"C0R570","2019-10-01 05:00:00","37.000","41.000","3.500","25.200","0.870","1001.100","","0.000","-99.000","-99.000","-99.000","26.000","","25.000",""
"C0O900","2019-10-01 05:00:00","9.000","340.000","4.600","24.900","0.990","1005.800","","0.500","-99.000","-99.000","-99.000","25.700","","24.400",""
"C0AD00","2019-10-01 05:00:00","86.000","270.000","2.100","23.900","0.940","993.200","","13.000","10.500","310.000","","24.600","","23.700",""
"C0V700","2019-10-01 05:00:00","24.000","352.000","2.200","26.000","0.810","1002.800","","0.500","8.000","332.000","","26.600","","24.900",""
"C0AH00","2019-10-01 05:00:00","38.000","218.000","2.900","23.600","1.000","998.000","","20.000","10.400","239.000","","24.400","","23.600",""
"C0X080","2019-10-01 05:00:00","2.000","335.000","4.000","25.400","0.840","1006.500","","0.000","-99.000","-99.000","-99.000","25.900","","25.000",""
"CM0150","2019-10-01 05:00:00","11.000","23.000","0.300","24.000","0.810","999.100","","0.000","-99.000","-99.000","-99.000","24.500","","23.500",""
"C0I480","2019-10-01 05:00:00","2165.000","185.000","1.200","13.300","0.990","783.500","","5.500","-99.000","-99.000","-99.000","14.000","","13.200",""
"C0A860","2019-10-01 05:00:00","362.000","246.000","1.600","21.400","0.980","961.300","","44.500","12.100","255.000","","21.500","","21.000",""
"C0U940","2019-10-01 05:00:00","25.000","22.000","0.900","22.800","0.960","999.800","","0.500","-99.000","-99.000","-99.000","25.700","","22.700",""
"C0S970","2019-10-01 05:00:00","19.000","293.000","4.700","30.600","0.500","997.600","","0.000","11.200","261.000","","30.600","","27.900",""
"C0V260","2019-10-01 05:00:00","126.000","305.000","0.900","24.000","0.940","992.300","","0.000","-99.000","-99.000","-99.000","25.600","","24.000",""
"C0H990","2019-10-01 05:00:00","3076.000","217.000","5.900","9.000","0.990","701.500","","3.500","-99.000","-99.000","-99.000","9.500","","9.000",""
"C0F9K0","2019-10-01 05:00:00","30.000","352.000","4.900","25.700","0.800","1000.900","","2.000","-99.000","-99.000","-99.000","25.700","","23.800",""
"C0AH90","2019-10-01 05:00:00","660.000","155.000","1.700","20.600","0.950","932.100","","24.500","-99.000","-99.000","-99.000","21.000","","20.000",""
"C0W150","2019-10-01 05:00:00","42.000","260.000","2.300","27.400","0.650","1003.100","","0.000","-99.000","-99.000","-99.000","29.300","","27.400",""
"C0F000","2019-10-01 05:00:00","273.000","351.000","1.600","22.300","1.000","973.800","","5.000","7.100","3.000","","22.700","","21.900",""
"C0K410","2019-10-01 05:00:00","20.000","317.000","2.000","25.100","0.860","1003.500","","0.000","-99.000","-99.000","-99.000","26.000","","24.400",""
"C0R140","2019-10-01 05:00:00","740.000","291.000","1.200","19.900","1.000","927.000","","4.000","-99.000","-99.000","-99.000","20.900","","19.900",""
"C0V800","2019-10-01 05:00:00","256.000","267.000","1.600","22.800","0.950","975.600","","1.500","-99.000","-99.000","-99.000","24.600","","22.800",""
"C0S830","2019-10-01 05:00:00","288.000","210.000","1.800","24.300","0.900","969.800","","0.000","-99.000","-99.000","-99.000","25.500","","23.400",""
"C0S920","2019-10-01 05:00:00","98.000","275.000","2.700","31.400","0.470","984.500","","0.000","13.300","299.000","","32.000","","24.400",""
"C0V640","2019-10-01 05:00:00","35.000","340.000","4.700","25.800","0.850","1002.600","","1.000","12.000","344.000","","26.500","","25.000",""
"C0AH80","2019-10-01 05:00:00","68.000","247.000","4.700","23.100","0.960","994.700","","12.500","9.900","256.000","","23.600","","23.000",""
"C0K250","2019-10-01 05:00:00","12.000","0.000","0.000","23.400","0.950","1005.300","","1.500","-99.000","-99.000","-99.000","25.600","","23.400",""
"C0I410","2019-10-01 05:00:00","180.000","6.000","2.200","22.600","0.980","985.800","","14.500","-99.000","-99.000","-99.000","23.800","","22.500",""
"C0M410","2019-10-01 05:00:00","245.000","347.000","1.800","22.300","1.000","975.000","","6.000","8.600","340.000","","23.500","","22.300",""
"C0F9Z0","2019-10-01 05:00:00","3193.000","301.000","3.100","9.100","0.880","691.400","","19.500","11.000","282.000","","9.500","","8.400",""
"C0G810","2019-10-01 05:00:00","26.000","319.000","1.900","24.900","0.940","1002.900","","4.000","-99.000","-99.000","-99.000","25.400","","24.800",""
"C0U650","2019-10-01 05:00:00","442.000","256.000","5.100","24.900","0.640","953.300","","3.000","-99.000","-99.000","-99.000","24.900","","21.900",""
